,domain,name,category,prompts,wikipedia
6655,profession,Dance_theory,dance_occupations,"Three broad categories of dance theory, as ","Dance theory is the philosophy underpinning contemporary dance, including formal ideologies, aesthetic concepts, and technical attributes."
6656,profession,Dance_theory,dance_occupations,"Three broad categories of dance theory, as ","Three broad categories of dance theory, as you may find them described in universities or dance institutes, are philosophy, choreology, sociology.Dance theory deals with anatomical movements (such as foot-work, etc."
6657,profession,Graham_technique,dance_occupations,Graham technique is a modern dance movement ,Graham technique is a modern dance movement style and pedagogy created by American dancer and choreographer Martha Graham.
6658,profession,Graham_technique,dance_occupations,Graham technique is a modern dance movement ,"Graham technique has been called the ""cornerstone"" of American modern dance, and has been taught worldwide."
6659,profession,Graham_technique,dance_occupations,"Graham technique has been called the ""cornerstone"" ",Graham technique is a modern dance movement style and pedagogy created by American dancer and choreographer Martha Graham.
6660,profession,Graham_technique,dance_occupations,"Graham technique has been called the ""cornerstone"" ","Graham technique has been called the ""cornerstone"" of American modern dance, and has been taught worldwide."
6661,profession,Lead_and_follow,dance_occupations,For the Lead and Follow to interact with ,"For the Lead and Follow to interact with each other, communication needs to occur between the dance couple."
6662,profession,Pole_dance,dance_occupations,Pole dance combines dance and acrobatics centered ,Pole dance combines dance and acrobatics centered on a vertical pole.
6663,profession,Pole_dance,dance_occupations,Pole dance combines dance and acrobatics centered ,Pole dance requires significant muscular endurance and coordination.
6664,profession,Pole_dance,dance_occupations,Pole dance requires significant muscular endurance and ,Pole dance combines dance and acrobatics centered on a vertical pole.
6665,profession,Pole_dance,dance_occupations,Pole dance requires significant muscular endurance and ,Pole dance requires significant muscular endurance and coordination.
6666,profession,Dance_move,dance_occupations,Dance moves or dance steps are usually ,"Dance moves or dance steps are usually isolated, defined, and organized so that beginning dancers can learn and use them independently of each other."
6667,profession,Dance_move,dance_occupations,Dance moves or dance steps are usually ,Dance moves tend to emphasize the concepts of lead and follow and connection.
6668,profession,Dance_move,dance_occupations,Dance moves tend to emphasize the concepts ,"Dance moves or dance steps are usually isolated, defined, and organized so that beginning dancers can learn and use them independently of each other."
6669,profession,Dance_move,dance_occupations,Dance moves tend to emphasize the concepts ,Dance moves tend to emphasize the concepts of lead and follow and connection.
6670,profession,Pointe_technique,dance_occupations,Pointe technique is the part of classical ,"Pointe technique is the part of classical ballet technique that concerns pointe work, in which a ballet dancer supports all body weight on the tips of fully extended feet within pointe shoes."
6671,profession,Pointe_technique,dance_occupations,Pointe technique is the part of classical ,Pointe technique resulted from a desire for female dancers to appear weightless and sylph-like.
6672,profession,Pointe_technique,dance_occupations,Pointe technique resulted from a desire for ,"Pointe technique is the part of classical ballet technique that concerns pointe work, in which a ballet dancer supports all body weight on the tips of fully extended feet within pointe shoes."
6673,profession,Pointe_technique,dance_occupations,Pointe technique resulted from a desire for ,Pointe technique resulted from a desire for female dancers to appear weightless and sylph-like.
6674,profession,Sequence_dance,dance_occupations,Specially performed sequence dance music in strict ,"Specially performed sequence dance music in strict tempo is usually needed, although some 'ordinary' music may suffice provided it is played in 16 bar sections or sequences throughout."
6675,profession,Sequence_dance,dance_occupations,Specially performed sequence dance music in strict ,"Sequence dances are split into 3 different sections;  'Old Time' – also occasionally seen as 'Old Tyme' –, 'Modern' or 'Latin' with the dividing line being somewhere in the early 20th century."
6676,profession,Sequence_dance,dance_occupations,Sequence dances are split into 3 different ,"Specially performed sequence dance music in strict tempo is usually needed, although some 'ordinary' music may suffice provided it is played in 16 bar sections or sequences throughout."
6677,profession,Sequence_dance,dance_occupations,Sequence dances are split into 3 different ,"Sequence dances are split into 3 different sections;  'Old Time' – also occasionally seen as 'Old Tyme' –, 'Modern' or 'Latin' with the dividing line being somewhere in the early 20th century."
6678,profession,African_dance,dance_occupations,African dance refers mainly to the dance ,"African dance refers mainly to the dance of Sub-Saharan Africa, and more appropriately African dances because of the many cultural differences in musical and movement styles."
6679,profession,African_dance,dance_occupations,African dance refers mainly to the dance ,African dance utilizes the concept of as well as total body articulation.
6680,profession,African_dance,dance_occupations,African dance utilizes the concept of ,"African dance refers mainly to the dance of Sub-Saharan Africa, and more appropriately African dances because of the many cultural differences in musical and movement styles."
6681,profession,African_dance,dance_occupations,African dance utilizes the concept of ,African dance utilizes the concept of as well as total body articulation.
6682,profession,Armenian_dance,dance_occupations,The Armenian dance heritage has been considered ,The Armenian dance heritage has been considered one of the oldest and most varied in its respective region.
6683,profession,Assyrian_folk_dance,dance_occupations,Assyrian folk dances are sets of dances that ,"Assyrian folk dances are sets of dances that are performed throughout the world by Assyrians, mostly on occasions such as weddings, community parties and other jubilant events.Assyrian folk dances are mainly made up of circle dances that are performed in a line, which may be straight, curved, or both."
6684,profession,Assyrian_folk_dance,dance_occupations,Assyrian folk dances are sets of dances that ,"Assyrian folk dances belong to five metric groups: 24, 44, 68, 98, 108."
6685,profession,Assyrian_folk_dance,dance_occupations,Assyrian folk dances belong to five metric groups: ,"Assyrian folk dances are sets of dances that are performed throughout the world by Assyrians, mostly on occasions such as weddings, community parties and other jubilant events.Assyrian folk dances are mainly made up of circle dances that are performed in a line, which may be straight, curved, or both."
6686,profession,Assyrian_folk_dance,dance_occupations,Assyrian folk dances belong to five metric groups: ,"Assyrian folk dances belong to five metric groups: 24, 44, 68, 98, 108."
6687,profession,Bulgarian_dances,dance_occupations,"Many Bulgarian dances are line dances, in ","Many Bulgarian dances are line dances, in which the dancers dance in a straight or curved line, holding hands."
6688,profession,Bulgarian_dances,dance_occupations,"Many Bulgarian dances are line dances, in ","Bulgarian folk dances
Video clips of Bulgarian dances from instructors
For learning Bulgarian dances and instruments in the United States
Videos of Bulgarian folk dances"
6689,profession,Bulgarian_dances,dance_occupations,"Bulgarian folk dances
Video clips of Bulgarian dances ","Many Bulgarian dances are line dances, in which the dancers dance in a straight or curved line, holding hands."
6690,profession,Bulgarian_dances,dance_occupations,"Bulgarian folk dances
Video clips of Bulgarian dances ","Bulgarian folk dances
Video clips of Bulgarian dances from instructors
For learning Bulgarian dances and instruments in the United States
Videos of Bulgarian folk dances"
6691,profession,Burmese_dance,dance_occupations,Although Burmese dance resemble the traditional dancing ,"Although Burmese dance resemble the traditional dancing style of its neighbours, in particular Thailand, it retains unique qualities that distinguish it from other regional styles, including angular, fast-paced and energetic movements and emphasis on pose, not movement."
6692,profession,Dance_in_Cambodia,dance_occupations,Dance in Cambodia consists of three main categories: ,"Dance in Cambodia consists of three main categories: classical dance of the royal court, folk dance which portrays cultural traditions, and social dances performed in social gatherings."
6693,profession,Dance_in_China,dance_occupations,Dance in China is a highly varied art ,"Dance in China is a highly varied art form, consisting of many modern and traditional dance genres."
6694,profession,Danish_folk_dance,dance_occupations,Danish folk dance is characterized by being easy ,"Danish folk dance is characterized by being easy going, gentle, and relatively easy to learn."
6695,profession,Danish_folk_dance,dance_occupations,Danish folk dance is characterized by being easy ,"Danish folk dance is mainly a social dance involving groups or groups of couples of dancers, often designed for large gatherings."
6696,profession,Danish_folk_dance,dance_occupations,Danish folk dance is mainly a social dance ,"Danish folk dance is characterized by being easy going, gentle, and relatively easy to learn."
6697,profession,Danish_folk_dance,dance_occupations,Danish folk dance is mainly a social dance ,"Danish folk dance is mainly a social dance involving groups or groups of couples of dancers, often designed for large gatherings."
6698,profession,European_dances,dance_occupations,European dances refers to various dances originating ,European dances refers to various dances originating in Europe.
6699,profession,European_dances,dance_occupations,European dances refers to various dances originating ,"Since Medieval ages, European dances tend to be refined, as they are based on the court dances of aristocrats."
6700,profession,European_dances,dance_occupations,"Since Medieval ages, European dances tend to ",European dances refers to various dances originating in Europe.
6701,profession,European_dances,dance_occupations,"Since Medieval ages, European dances tend to ","Since Medieval ages, European dances tend to be refined, as they are based on the court dances of aristocrats."
6702,profession,Georgian_dance,dance_occupations,Georgian dance is the traditional dance of ,Georgian dance is the traditional dance of Georgia.
6703,profession,Georgian_dance,dance_occupations,Georgian dance is the traditional dance of ,"Georgian dance was popularized by Iliko Sukhishvili and his wife, Nino Ramishvili, founders of the Georgian National Ballet.Two folk dances, Perkhuli and Khorumi, are inscribed on the Intangible Cultural Heritage of Georgia list."
6704,profession,Georgian_dance,dance_occupations,Georgian dance was popularized by Iliko Sukhishvili ,Georgian dance is the traditional dance of Georgia.
6705,profession,Georgian_dance,dance_occupations,Georgian dance was popularized by Iliko Sukhishvili ,"Georgian dance was popularized by Iliko Sukhishvili and his wife, Nino Ramishvili, founders of the Georgian National Ballet.Two folk dances, Perkhuli and Khorumi, are inscribed on the Intangible Cultural Heritage of Georgia list."
6706,profession,Greek_dances,dance_occupations,"Greek dances is a very old tradition, ","Greek dances is a very old tradition, being referred to by authors such as Plato, Aristotle, Plutarch and Lucian."
6707,profession,Dance_in_India,dance_occupations,"Dance in India comprises numerous styles of dances, ","Dance in India comprises numerous styles of dances, generally classified as classical or folk."
6708,profession,Dance_in_Indonesia,dance_occupations,Dance in Indonesia  reflects the country's diversity ,Dance in Indonesia  reflects the country's diversity of ethnicities and cultures.
6709,profession,Faroese_dance,dance_occupations,There are several Faroese Dance Associations in ,There are several Faroese Dance Associations in the Faroe Islands and a few in Denmark too.
6710,profession,Israeli_folk_dancing,dance_occupations,"Israeli folk dancing (Hebrew: ריקודי עם, rikudei ","Israeli folk dancing (Hebrew: ריקודי עם, rikudei 'am, lit."
6711,profession,Israeli_folk_dancing,dance_occupations,"Israeli folk dancing (Hebrew: ריקודי עם, rikudei ","Israeli folk dancing is a popular recreational activity in Israel and performed publicly in many towns and cities, particularly on beachfronts and promenades."
6712,profession,Israeli_folk_dancing,dance_occupations,Israeli folk dancing is a popular recreational activity ,"Israeli folk dancing (Hebrew: ריקודי עם, rikudei 'am, lit."
6713,profession,Israeli_folk_dancing,dance_occupations,Israeli folk dancing is a popular recreational activity ,"Israeli folk dancing is a popular recreational activity in Israel and performed publicly in many towns and cities, particularly on beachfronts and promenades."
6714,profession,Irish_dance,dance_occupations,Irish dance is a group of traditional ,"Irish dance is a group of traditional dance forms originating from Ireland, encompassing dancing both solo and in groups, and dancing for social, competitive, and performance purposes."
6715,profession,Irish_dance,dance_occupations,Irish dance is a group of traditional ,"Irish dance in its current form developed from various influences such as Native Irish dance, French quadrilles and English country dancing."
6716,profession,Irish_dance,dance_occupations,Irish dance in its current form developed ,"Irish dance is a group of traditional dance forms originating from Ireland, encompassing dancing both solo and in groups, and dancing for social, competitive, and performance purposes."
6717,profession,Irish_dance,dance_occupations,Irish dance in its current form developed ,"Irish dance in its current form developed from various influences such as Native Irish dance, French quadrilles and English country dancing."
6718,profession,Italian_folk_dance,dance_occupations,Italian Folk Dance has been an integral part of ,Italian Folk Dance has been an integral part of Italian culture for centuries.
6719,profession,Japanese_traditional_dance,dance_occupations,"Japanese traditional dance has a long history, the ","Japanese traditional dance has a long history, the oldest known ones may be among those transmitted through the kagura tradition, or folk dances relating to food producing activities such as planting rice and fishing, including rain dances."
6720,profession,Korean_dance,dance_occupations,Other Korean dances remained and remain to ,Other Korean dances remained and remain to this day under the ambit of farmers and folk dance groups.
6721,profession,Korean_dance,dance_occupations,Other Korean dances remained and remain to ,"However, few pioneering Korean dancers such as Choi Seung-hee created new forms of Korean dances based on the traditional dances and kept many of the traditions alive in secret and abroad, and today Korean traditional dance is enjoying a vibrant resurgence."
6722,profession,Korean_dance,dance_occupations,"However, few pioneering Korean dancers such as Choi ",Other Korean dances remained and remain to this day under the ambit of farmers and folk dance groups.
6723,profession,Korean_dance,dance_occupations,"However, few pioneering Korean dancers such as Choi ","However, few pioneering Korean dancers such as Choi Seung-hee created new forms of Korean dances based on the traditional dances and kept many of the traditions alive in secret and abroad, and today Korean traditional dance is enjoying a vibrant resurgence."
6724,profession,Kurdish_dance,dance_occupations,Kurdish dance is a group of traditional ,Kurdish dance is a group of traditional hand-holding dances similar to those from the Middle Eastern countries.
6725,profession,Folk_dance_of_Mexico,dance_occupations,"Folk dance of Mexico, commonly known as baile folklorico, ","Folk dance of Mexico, commonly known as baile folklorico, is a term used to collectively describe traditional Mexican dances."
6726,profession,Dutch_folk_dance,dance_occupations,Dutch folk dance are the traditional dances that ,Dutch folk dance are the traditional dances that were performed by the folk.
6727,profession,Persian_dance,dance_occupations,Persian dances or Iranian dances are dance ,Persian dances or Iranian dances are dance styles indigenous to Iran.
6728,profession,Persian_dance,dance_occupations,Persian dances or Iranian dances are dance ,"Ancient Persian dance was significantly researched by Greek historian from Herodotus of Halikarnassos, in his work Book IX, in which he describes the history of Asian empires and Persian wars until 478 BC."
6729,profession,Persian_dance,dance_occupations,Ancient Persian dance was significantly researched by ,Persian dances or Iranian dances are dance styles indigenous to Iran.
6730,profession,Persian_dance,dance_occupations,Ancient Persian dance was significantly researched by ,"Ancient Persian dance was significantly researched by Greek historian from Herodotus of Halikarnassos, in his work Book IX, in which he describes the history of Asian empires and Persian wars until 478 BC."
6731,profession,Peruvian_dances,dance_occupations,Peruvian dances are primarily of native ,Peruvian dances are primarily of native origin.
6732,profession,Philippine_dance,dance_occupations,Philippine dance has played a tremendous role ,Philippine dance has played a tremendous role in Filipino culture.
6733,profession,Philippine_dance,dance_occupations,Philippine dance has played a tremendous role ,"Philippine dances not only convey the artistry of movement, but are often associated with life-functions such as weddings, the mimicry of birds, or even rituals like the warding of evil spirits."
6734,profession,Philippine_dance,dance_occupations,Philippine dances not only convey the artistry ,Philippine dance has played a tremendous role in Filipino culture.
6735,profession,Philippine_dance,dance_occupations,Philippine dances not only convey the artistry ,"Philippine dances not only convey the artistry of movement, but are often associated with life-functions such as weddings, the mimicry of birds, or even rituals like the warding of evil spirits."
6736,profession,Polish_folk_dances,dance_occupations,Polish folk dances are a tradition rooted in ,Polish folk dances are a tradition rooted in ten centuries of Polish culture and history.
6737,profession,Russian_folk_dance,dance_occupations,Russian folk dance is an important part of ,Russian folk dance is an important part of Russian culture.
6738,profession,Russian_folk_dance,dance_occupations,Russian folk dance is an important part of ,The original Russian folk dance traditions continue to play an important part in the culture of the country and have been in constant interaction with Russia’s many ethnic groups.
6739,profession,Russian_folk_dance,dance_occupations,The original Russian folk dance traditions continue to ,Russian folk dance is an important part of Russian culture.
6740,profession,Russian_folk_dance,dance_occupations,The original Russian folk dance traditions continue to ,The original Russian folk dance traditions continue to play an important part in the culture of the country and have been in constant interaction with Russia’s many ethnic groups.
6741,profession,Dance_in_Thailand,dance_occupations,Dance in Thailand is the main dramatic art ,Dance in Thailand is the main dramatic art form of Thailand.
6742,profession,Turkish_dance,dance_occupations,"Shiksaray: is Turkish dance, with origins in ","Shiksaray: is Turkish dance, with origins in Black Sea Region."
6743,profession,Ukrainian_dance,dance_occupations,"Ukrainian dance (Ukrainian: Український тaнeць, ","Ukrainian dance (Ukrainian: Український тaнeць, translit."
6744,profession,Ukrainian_dance,dance_occupations,"Ukrainian dance (Ukrainian: Український тaнeць, ","Ukrainian dance is often described as energetic, fast-paced, and entertaining, and along with traditional Easter eggs, it is a characteristic example of Ukrainian culture instantly recognized and highly appreciated throughout the world."
6745,profession,Ukrainian_dance,dance_occupations,"Ukrainian dance is often described as energetic, ","Ukrainian dance (Ukrainian: Український тaнeць, translit."
6746,profession,Ukrainian_dance,dance_occupations,"Ukrainian dance is often described as energetic, ","Ukrainian dance is often described as energetic, fast-paced, and entertaining, and along with traditional Easter eggs, it is a characteristic example of Ukrainian culture instantly recognized and highly appreciated throughout the world."
6747,profession,Dance_in_the_United_States,dance_occupations,There is great variety in dance in the United States ,There is great variety in dance in the United States of America.
6748,profession,African-American_dance,dance_occupations,African-American dance has developed within Black American ,"African-American dance has developed within Black American communities in everyday spaces, rather than in studios, schools or companies."
6749,profession,African-American_dance,dance_occupations,African-American dance has developed within Black American ,"Unlike European-American dance, African-American dance was not taxed in the fields of Europe where it began and has not been presented in theatrical productions by generations of kings, tzars, and states."
6750,profession,African-American_dance,dance_occupations,"Unlike European-American dance, African-American dance was not ","African-American dance has developed within Black American communities in everyday spaces, rather than in studios, schools or companies."
6751,profession,African-American_dance,dance_occupations,"Unlike European-American dance, African-American dance was not ","Unlike European-American dance, African-American dance was not taxed in the fields of Europe where it began and has not been presented in theatrical productions by generations of kings, tzars, and states."
6752,profession,Traditional_Vietnamese_dance,dance_occupations,Traditional Vietnamese dance comprises several different forms including ,"Traditional Vietnamese dance comprises several different forms including dance as performed in Vietnamese theatre and opera, dances performed at festivals, and royal dances of the imperial court."
6753,profession,Physically_integrated_dance,dance_occupations,The physically integrated dance movement is part of ,"The physically integrated dance movement is part of the disability culture movement, which recognizes and celebrates the first-person experience of disability, not as a medical model construct but as a social phenomenon, through artistic, literary, and other creative means.Adam Benjamin, author of Making an Entrance: Theory and Practice for Disabled and Non-Disabled Dancers, has written about the perhaps unnecessary labelling of a dance performance as ""integrated"" or ""inclusive"" dance when advertising it to the public, calling it, ""a bit like a roadsign warning the unwary theatre-goer of possible encounters with wheelchairs—it tells us that we can expect to see a disabled person on stage, which can only leave us asking, 'Is that really necessary?"
6754,profession,Dance_and_health,dance_occupations,The correlation between dance and health has been ,The correlation between dance and health has been subject of a number of research studies that show dance to be a largely healthy exercise.
6755,profession,Dance_costume,dance_occupations,A dance costume is the clothing worn ,A dance costume is the clothing worn by a dancer when performing before an audience.
6756,profession,Dance_costume,dance_occupations,A dance costume is the clothing worn ,"A dance costume may be custom designed for use in a specific dance work, or it may have a traditional design, such as those used in some ceremonial and folk dances."
6757,profession,Dance_costume,dance_occupations,A dance costume may be custom designed ,A dance costume is the clothing worn by a dancer when performing before an audience.
6758,profession,Dance_costume,dance_occupations,A dance costume may be custom designed ,"A dance costume may be custom designed for use in a specific dance work, or it may have a traditional design, such as those used in some ceremonial and folk dances."
6759,profession,Dance_etiquette,dance_occupations,Dance etiquette is the set of conventional ,Dance etiquette is the set of conventional rules which govern the social behavior of social dance by its participants.
6760,profession,Dance_etiquette,dance_occupations,Dance etiquette is the set of conventional ,Dance etiquette requires that one should avoid declining a dance under most circumstances.
6761,profession,Dance_etiquette,dance_occupations,Dance etiquette requires that one should avoid ,Dance etiquette is the set of conventional rules which govern the social behavior of social dance by its participants.
6762,profession,Dance_etiquette,dance_occupations,Dance etiquette requires that one should avoid ,Dance etiquette requires that one should avoid declining a dance under most circumstances.
6763,profession,Dance_science,dance_occupations,Dance science is the scientific study of ,"Dance science is the scientific study of dance and dancers, as well as the practical application of scientific principles to dance."
6764,profession,Dance_science,dance_occupations,Dance science is the scientific study of ,"With regards to dance science research, another UK institution which has staff and students active in the area is the University of Birmingham."
6765,profession,Dance_science,dance_occupations,"With regards to dance science research, another ","Dance science is the scientific study of dance and dancers, as well as the practical application of scientific principles to dance."
6766,profession,Dance_science,dance_occupations,"With regards to dance science research, another ","With regards to dance science research, another UK institution which has staff and students active in the area is the University of Birmingham."
6767,profession,Dance_technology,dance_occupations,The terms dance technology and Dance and ,"The terms dance technology and Dance and Technology refer to application of modern information technology in activities related to dance: in dance education, choreography, performance, and research."
6768,profession,Dance_troupe,dance_occupations,A dance troupe or dance company is ,A dance troupe or dance company is a group of dancers and associated personnel who work together to perform dances as a spectacle or entertainment.
6769,profession,Dance_troupe,dance_occupations,A dance troupe or dance company is ,Dance troupes may be formed for competition purposes.
6770,profession,Dance_troupe,dance_occupations,Dance troupes may be formed for competition ,A dance troupe or dance company is a group of dancers and associated personnel who work together to perform dances as a spectacle or entertainment.
6771,profession,Dance_troupe,dance_occupations,Dance troupes may be formed for competition ,Dance troupes may be formed for competition purposes.
6772,profession,Dancing_mania,dance_occupations,Dancing mania was a social phenomenon that ,Dancing mania was a social phenomenon that occurred primarily in mainland Europe between the 14th and 17th centuries.
6773,profession,Dancing_mania,dance_occupations,Dancing mania was a social phenomenon that ,"Victims of dancing mania often ended their processions at places dedicated to that saint, who was prayed to in an effort to end the dancing; incidents often broke out around the time of the feast of St. Vitus.St."
6774,profession,Dancing_mania,dance_occupations,Victims of dancing mania often ended their ,Dancing mania was a social phenomenon that occurred primarily in mainland Europe between the 14th and 17th centuries.
6775,profession,Dancing_mania,dance_occupations,Victims of dancing mania often ended their ,"Victims of dancing mania often ended their processions at places dedicated to that saint, who was prayed to in an effort to end the dancing; incidents often broke out around the time of the feast of St. Vitus.St."
6776,profession,Women_in_dance,dance_occupations,The important place of women in dance can ,The important place of women in dance can be traced back to the very origins of civilization.
6777,profession,List_of_dances,dance_occupations,This is the main list of ,This is the main list of dances.
6778,profession,Ambulatory_care_nursing,nursing_specialties,Ambulatory care nursing is the nursing care of ,"Ambulatory care nursing is the nursing care of patients who receive treatment on an outpatient basis, ie they do not require admission to a hospital for an overnight stay."
6779,profession,Ambulatory_care_nursing,nursing_specialties,Ambulatory care nursing is the nursing care of ,"The American Academy of Ambulatory Care Nursing describes ambulatory care nursing as a comprehensive practice which is built on a broad knowledge base of nursing and health sciences, and applies clinical expertise rooted in the nursing process.Ambulatory care nurses use evidence based information across a variety of outpatient health care settings to achieve and ensure patient safety and quality of care while improving patient outcomes."
6780,profession,Ambulatory_care_nursing,nursing_specialties,The American Academy of Ambulatory Care Nursing describes ,"Ambulatory care nursing is the nursing care of patients who receive treatment on an outpatient basis, ie they do not require admission to a hospital for an overnight stay."
6781,profession,Ambulatory_care_nursing,nursing_specialties,The American Academy of Ambulatory Care Nursing describes ,"The American Academy of Ambulatory Care Nursing describes ambulatory care nursing as a comprehensive practice which is built on a broad knowledge base of nursing and health sciences, and applies clinical expertise rooted in the nursing process.Ambulatory care nurses use evidence based information across a variety of outpatient health care settings to achieve and ensure patient safety and quality of care while improving patient outcomes."
6782,profession,Advanced_practice_nurse,nursing_specialties,An advanced practice nurse is a nurse with ,An advanced practice nurse is a nurse with post-graduate education in nursing.
6783,profession,Cardiac_nursing,nursing_specialties,Cardiac nursing is a nursing specialty that ,Cardiac nursing is a nursing specialty that works with patients who suffer from various conditions of the cardiovascular system.
6784,profession,Registered_Dental_Nurse,nursing_specialties,"In the United Kingdom, a Registered Dental Nurse ","In the United Kingdom, a Registered Dental Nurse works as part of a dental team in a variety of clinical and non-clinical settings."
6785,profession,Registered_Dental_Nurse,nursing_specialties,"In the United Kingdom, a Registered Dental Nurse ",They now hold the title Registered Dental Nurse on the Dental Care Professionals register of the General Dental Council.
6786,profession,Registered_Dental_Nurse,nursing_specialties,They now hold the title Registered Dental Nurse ,"In the United Kingdom, a Registered Dental Nurse works as part of a dental team in a variety of clinical and non-clinical settings."
6787,profession,Registered_Dental_Nurse,nursing_specialties,They now hold the title Registered Dental Nurse ,They now hold the title Registered Dental Nurse on the Dental Care Professionals register of the General Dental Council.
6788,profession,Medical_case_management,nursing_specialties,Medical case management is a collaborative process that ,"Medical case management is a collaborative process that facilitates recommended treatment plans to assure the appropriate medical care is provided to disabled, ill or injured individuals."
6789,profession,Medical_case_management,nursing_specialties,Medical case management is a collaborative process that ,"Medical case management may include, but is not limited to, care assessment, including personal interview with the injured employee, and assistance in developing, implementing and coordinating a medical care plan with health care providers, as well as the employee and his/her family and evaluation of treatment results."
6790,profession,Medical_case_management,nursing_specialties,"Medical case management may include, but is not limited to, ","Medical case management is a collaborative process that facilitates recommended treatment plans to assure the appropriate medical care is provided to disabled, ill or injured individuals."
6791,profession,Medical_case_management,nursing_specialties,"Medical case management may include, but is not limited to, ","Medical case management may include, but is not limited to, care assessment, including personal interview with the injured employee, and assistance in developing, implementing and coordinating a medical care plan with health care providers, as well as the employee and his/her family and evaluation of treatment results."
6792,profession,Correctional_nursing,nursing_specialties,"Correctional nursing, sometimes called forensic nursing, is ","Correctional nursing, sometimes called forensic nursing, is a specialized field of nursing that involves caring for the medical and mental health needs of detainees and inmates."
6793,profession,Critical_care_nursing,nursing_specialties,Critical care nursing is the field of nursing ,"Critical care nursing is the field of nursing with a focus on the utmost care of the critically ill or unstable patients following extensive injury, surgery or life threatening diseases."
6794,profession,Emergency_nursing,nursing_specialties,Emergency nursing is a specialty within the ,Emergency nursing is a specialty within the field of professional nursing focusing on the care of patients who require prompt medical attention to avoid long-term disability or death.
6795,profession,Faith_community_nursing,nursing_specialties,"Faith Community Nursing, also known as Parish Nursing, ","Faith Community Nursing, also known as Parish Nursing, Parrish Nursing, Congregational Nursing or Church Nursing, is a movement of over 15,000 registered nurses, primarily in the United States."
6796,profession,Faith_community_nursing,nursing_specialties,"Faith Community Nursing, also known as Parish Nursing, ","Faith community nursing is a practice specialty that focuses on the intentional care of the spirit, promotion of an integrative model of health and prevention and minimization of illness within the context of a community of faith."
6797,profession,Faith_community_nursing,nursing_specialties,Faith community nursing is a practice specialty that ,"Faith Community Nursing, also known as Parish Nursing, Parrish Nursing, Congregational Nursing or Church Nursing, is a movement of over 15,000 registered nurses, primarily in the United States."
6798,profession,Faith_community_nursing,nursing_specialties,Faith community nursing is a practice specialty that ,"Faith community nursing is a practice specialty that focuses on the intentional care of the spirit, promotion of an integrative model of health and prevention and minimization of illness within the context of a community of faith."
6799,profession,Flight_nurse,nursing_specialties,A flight nurse is a registered nurse ,"A flight nurse is a registered nurse who specialises in the field of providing comprehensive pre-hospital, emergency critical care, and hospital care to a vast scope of patients."
6800,profession,Flight_nurse,nursing_specialties,A flight nurse is a registered nurse ,Operation Flight Nurse: Real-Life Medical Emergencies.
6801,profession,Flight_nurse,nursing_specialties,Operation Flight Nurse: Real-Life Medical ,"A flight nurse is a registered nurse who specialises in the field of providing comprehensive pre-hospital, emergency critical care, and hospital care to a vast scope of patients."
6802,profession,Flight_nurse,nursing_specialties,Operation Flight Nurse: Real-Life Medical ,Operation Flight Nurse: Real-Life Medical Emergencies.
6803,profession,Forensic_nursing,nursing_specialties,Forensic nursing is defined as the application ,"Forensic nursing is defined as the application of the nursing process to public or legal proceedings, and the application of forensic health care in the scientific investigation of trauma and/or death related to abuse, violence, criminal activity, liability, and accidents."
6804,profession,Forensic_nursing,nursing_specialties,Forensic nursing is defined as the application ,A strong advocate for the forensic nursing specialty in United States was Virginia Lynch.
6805,profession,Forensic_nursing,nursing_specialties,A strong advocate for the forensic nursing ,"Forensic nursing is defined as the application of the nursing process to public or legal proceedings, and the application of forensic health care in the scientific investigation of trauma and/or death related to abuse, violence, criminal activity, liability, and accidents."
6806,profession,Forensic_nursing,nursing_specialties,A strong advocate for the forensic nursing ,A strong advocate for the forensic nursing specialty in United States was Virginia Lynch.
6807,profession,Genetics_nursing,nursing_specialties,Genetics nursing is a nursing specialty that ,Genetics nursing is a nursing specialty that focuses on providing genetic healthcare to patients.
6808,profession,Geriatric_nursing,nursing_specialties,A geriatric nursing specialty group was formed ,"A geriatric nursing specialty group was formed by the American Nurses Association in 1966, with the name changed to the Gerontological Nursing Division in 1976."
6809,profession,Geriatric_nursing,nursing_specialties,A geriatric nursing specialty group was formed ,Between 2007 and 2009 the Geriatric Nursing Education Consortium created teaching tools and trained educators in the US to improve gerontological content in nursing education.
6810,profession,Geriatric_nursing,nursing_specialties,Between 2007 and 2009 the Geriatric Nursing ,"A geriatric nursing specialty group was formed by the American Nurses Association in 1966, with the name changed to the Gerontological Nursing Division in 1976."
6811,profession,Geriatric_nursing,nursing_specialties,Between 2007 and 2009 the Geriatric Nursing ,Between 2007 and 2009 the Geriatric Nursing Education Consortium created teaching tools and trained educators in the US to improve gerontological content in nursing education.
6812,profession,Health_visitor,nursing_specialties,Health visitors are professional individuals engaged in ,"Health visitors are professional individuals engaged in public health work within the domestic setting, predominantly found in countries with state-funded health systems."
6813,profession,Health_visitor,nursing_specialties,Health visitors are professional individuals engaged in ,"If the health visitor suspects that matters were serious enough to warrant child protection measures, it is their responsibility to initiate the process of intervention."
6814,profession,Health_visitor,nursing_specialties,If the health visitor suspects that matters ,"Health visitors are professional individuals engaged in public health work within the domestic setting, predominantly found in countries with state-funded health systems."
6815,profession,Health_visitor,nursing_specialties,If the health visitor suspects that matters ,"If the health visitor suspects that matters were serious enough to warrant child protection measures, it is their responsibility to initiate the process of intervention."
